1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3.0,1.0,0.0,2.0,0.333333,0.0,0.333333,1.0,1.0
75.0,0.0,10.0,69.0,0.0,0.133333,0.826667,48.0,123.0
0.0,3.0,0.0,9.0,100.0,0.0,0.0,0.0,0.0
15.0,1.0,1.0,18.0,0.0666667,0.0666667,0.6,6.0,9.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4.0,2.0,0.0,2.0,0.5,0.0,1.0,4.0,4.0
60.0,1.0,9.0,50.0,0.0166667,0.15,0.55,33.0,80.0
1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3.0,2.0,1.0,5.0,0.666667,0.333333,1.0,2.0,4.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.5,0.5,2.0,4.0
1.0,9.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
35.0,5.0,4.0,22.0,0.142857,0.114286,0.514286,17.0,45.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,6.0,0.0,16.0,100.0,0.0,0.0,0.0,0.0
4.0,7.0,0.0,9.0,1.75,0.0,0.75,0.0,0.0
5.0,8.0,0.0,14.0,1.6,0.0,0.8,4.0,10.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
6.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,95.0
328.0,0.0,161.0,385.0,0.0,0.490854,0.948171,299.0,921.0
6.0,0.0,0.0,3.0,0.0,0.0,0.833333,3.0,5.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4.0,0.0,1.0,0.0,0.0,0.25,0.5,2.0,2.0
0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3.0,6.0,0.0,13.0,2.0,0.0,0.333333,1.0,1.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
3.0,1.0,0.0,4.0,0.333333,0.0,0.0,0.0,0.0
0.0,4.0,0.0,9.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
7.0,5.0,2.0,15.0,0.714286,0.285714,0.428571,1.0,2.0
0.0,8.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
25.0,0.0,1.0,3.0,0.0,0.04,0.48,10.0,11.0
49.0,1.0,8.0,75.0,0.0204082,0.163265,0.44898,20.0,35.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
47.0,6.0,11.0,69.0,0.12766,0.234043,0.680851,31.0,60.0
4.0,0.0,3.0,3.0,0.0,0.75,0.5,1.0,1.0
80.0,3.0,29.0,21.0,0.0375,0.3625,0.775,52.0,115.0
52.0,2.0,9.0,23.0,0.0384615,0.173077,0.480769,26.0,36.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2.0,4.0,1.0,7.0,2.0,0.5,0.5,2.0,2.0
0.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4.0,14.0,3.0,10.0,3.5,0.75,0.75,3.0,9.0
41.0,12.0,4.0,18.0,0.292683,0.097561,0.609756,26.0,79.0
0.0,8.0,0.0,22.0,100.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0,1.0,0.0,0.333333,0.666667,2.0,4.0
0.0,5.0,0.0,7.0,100.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0
7.0,9.0,1.0,4.0,1.28571,0.142857,0.428571,2.0,2.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4.0,4.0,0.0,3.0,1.0,0.0,0.75,3.0,5.0
3.0,5.0,0.0,5.0,1.66667,0.0,0.333333,1.0,8.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,3.0,1.0,32.0,0.176471,0.0588235,0.941176,12.0,28.0
130.0,4.0,62.0,299.0,0.0307692,0.476923,0.630769,65.0,117.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
10.0,2.0,2.0,7.0,0.2,0.2,0.7,6.0,15.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
12.0,3.0,1.0,16.0,0.25,0.0833333,0.0833333,1.0,1.0
2.0,30.0,0.0,34.0,15.0,0.0,0.5,1.0,1.0
3.0,1.0,1.0,1.0,0.333333,0.333333,0.333333,0.0,0.0
17.0,62.0,3.0,178.0,3.64706,0.176471,0.941176,17.0,22.0
5.0,0.0,1.0,0.0,0.0,0.2,0.4,2.0,9.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
93.0,5.0,22.0,83.0,0.0537634,0.236559,0.677419,59.0,108.0
4.0,0.0,0.0,0.0,0.0,0.0,0.75,3.0,4.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
24.0,2.0,3.0,24.0,0.0833333,0.125,0.25,6.0,12.0
23.0,2.0,6.0,8.0,0.0869565,0.26087,0.608696,14.0,32.0
77.0,3.0,22.0,47.0,0.038961,0.285714,0.402597,21.0,26.0
143.0,4.0,40.0,95.0,0.027972,0.27972,0.503497,64.0,97.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
21.0,0.0,2.0,5.0,0.0,0.0952381,0.809524,17.0,39.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
59.0,0.0,14.0,24.0,0.0,0.237288,0.898305,45.0,93.0
26.0,2.0,5.0,24.0,0.0769231,0.192308,0.576923,11.0,30.0
0.0,21.0,0.0,19.0,100.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,3.0,0.0,0.0,0.875,6.0,9.0
29.0,4.0,4.0,11.0,0.137931,0.137931,0.655172,15.0,26.0
65.0,69.0,4.0,41.0,1.06154,0.0615385,0.553846,40.0,101.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,28.0,2.0,26.0,14.0,1.0,1.0,0.0,0.0
7.0,0.0,2.0,10.0,0.0,0.285714,0.857143,6.0,11.0
26.0,2.0,8.0,13.0,0.0769231,0.307692,0.692308,13.0,24.0
25.0,10.0,9.0,31.0,0.4,0.36,0.72,13.0,17.0
81.0,0.0,23.0,33.0,0.0,0.283951,0.790123,58.0,177.0
168.0,14.0,83.0,205.0,0.0833333,0.494048,0.660714,99.0,188.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
28.0,1.0,8.0,19.0,0.0357143,0.285714,0.857143,22.0,63.0
5.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,4.0
382.0,6.0,68.0,176.0,0.0157068,0.17801,0.777487,284.0,759.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
46.0,1.0,16.0,38.0,0.0217391,0.347826,0.586957,25.0,50.0
15.0,0.0,3.0,4.0,0.0,0.2,0.4,5.0,7.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,7.0,0.0,8.0,100.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,4.0,32.0,79.0,0.0373832,0.299065,0.719626,85.0,282.0
1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0
42.0,3.0,12.0,30.0,0.0714286,0.285714,0.595238,20.0,32.0
2.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,4.0
46.0,28.0,10.0,59.0,0.608696,0.217391,0.478261,16.0,61.0
3.0,5.0,1.0,13.0,1.66667,0.333333,0.0,0.0,0.0
3.0,1.0,2.0,0.0,0.333333,0.666667,0.333333,1.0,1.0
5.0,24.0,2.0,6.0,4.8,0.4,1.0,5.0,7.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
6.0,1.0,0.0,1.0,0.166667,0.0,0.333333,2.0,2.0
58.0,0.0,14.0,54.0,0.0,0.241379,0.689655,38.0,78.0
18.0,11.0,2.0,22.0,0.611111,0.111111,0.555556,10.0,11.0
2.0,2.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5.0,10.0,0.0,12.0,2.0,0.0,1.0,4.0,17.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,0.0,10.0,1.0,0.0,0.333333,0.0,0.0
1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0
0.0,17.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4.0,1.0,2.0,2.0,0.25,0.5,1.0,2.0,22.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
38.0,0.0,12.0,31.0,0.0,0.315789,0.736842,26.0,62.0
59.0,9.0,21.0,62.0,0.152542,0.355932,0.677966,36.0,80.0
27.0,10.0,0.0,34.0,0.37037,0.0,0.444444,11.0,14.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,0.0,40.0,111.0,0.0,0.350877,0.649123,60.0,113.0
18.0,2.0,2.0,34.0,0.111111,0.111111,0.722222,14.0,41.0
8.0,3.0,2.0,5.0,0.375,0.25,0.375,1.0,1.0
145.0,20.0,23.0,128.0,0.137931,0.158621,0.648276,86.0,214.0
89.0,8.0,11.0,13.0,0.0898876,0.123596,0.505618,45.0,85.0
1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
18.0,0.0,4.0,4.0,0.0,0.222222,0.666667,9.0,12.0
2.0,0.0,1.0,1.0,0.0,0.5,1.0,2.0,15.0
0.0,1.0,0.0,7.0,100.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
6.0,1.0,0.0,2.0,0.166667,0.0,0.333333,1.0,2.0
31.0,0.0,16.0,15.0,0.0,0.516129,0.774194,20.0,29.0
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0
4.0,7.0,0.0,16.0,1.75,0.0,0.75,1.0,1.0
21.0,0.0,13.0,8.0,0.0,0.619048,0.761905,13.0,38.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
11.0,2.0,3.0,9.0,0.181818,0.272727,0.818182,8.0,11.0
7.0,0.0,2.0,3.0,0.0,0.285714,0.714286,5.0,16.0
19.0,0.0,1.0,30.0,0.0,0.0526316,0.631579,10.0,35.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
21.0,2.0,5.0,13.0,0.0952381,0.238095,0.47619,9.0,21.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
73.0,18.0,20.0,65.0,0.246575,0.273973,0.849315,59.0,215.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
29.0,0.0,13.0,18.0,0.0,0.448276,0.586207,15.0,24.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
20.0,4.0,2.0,15.0,0.2,0.1,0.7,10.0,16.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
56.0,0.0,16.0,95.0,0.0,0.285714,0.696429,32.0,64.0
98.0,3.0,36.0,113.0,0.0306122,0.367347,0.714286,64.0,116.0
34.0,2.0,9.0,34.0,0.0588235,0.264706,0.735294,23.0,66.0
9.0,8.0,0.0,26.0,0.888889,0.0,0.555556,5.0,8.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,17.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
71.0,1.0,14.0,58.0,0.0140845,0.197183,0.816901,50.0,140.0
26.0,3.0,4.0,18.0,0.115385,0.153846,0.692308,15.0,25.0
35.0,1.0,12.0,5.0,0.0285714,0.342857,0.771429,16.0,23.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0,0.0,0.0,0.333333,0.0,1.0,1.0
19.0,0.0,8.0,13.0,0.0,0.421053,0.368421,9.0,12.0
16.0,0.0,1.0,10.0,0.0,0.0625,0.875,12.0,27.0
11.0,29.0,0.0,74.0,2.63636,0.0,0.454545,3.0,7.0
481.0,1.0,168.0,994.0,0.002079,0.349272,0.773389,362.0,943.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0
41.0,1.0,11.0,16.0,0.0243902,0.268293,0.756098,25.0,73.0
0.0,1.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
6.0,6.0,0.0,14.0,1.0,0.0,0.333333,2.0,4.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
143.0,14.0,49.0,98.0,0.0979021,0.342657,0.755245,95.0,268.0
3.0,16.0,2.0,25.0,5.33333,0.666667,0.333333,1.0,1.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
33.0,6.0,6.0,3.0,0.181818,0.181818,0.787879,26.0,56.0
2.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,3.0
3.0,4.0,0.0,6.0,1.33333,0.0,0.0,0.0,0.0
0.0,1.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
50.0,8.0,10.0,108.0,0.16,0.2,0.54,20.0,36.0
0.0,2.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0
14.0,2.0,2.0,3.0,0.142857,0.142857,0.785714,10.0,21.0
51.0,0.0,22.0,28.0,0.0,0.431373,0.882353,41.0,86.0
90.0,3.0,48.0,70.0,0.0333333,0.533333,0.722222,56.0,102.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0
41.0,3.0,19.0,26.0,0.0731707,0.463415,0.780488,33.0,156.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
10.0,3.0,2.0,25.0,0.3,0.2,0.6,5.0,16.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
6.0,0.0,4.0,1.0,0.0,0.666667,0.833333,3.0,5.0
20.0,10.0,8.0,17.0,0.5,0.4,0.65,11.0,20.0
11.0,22.0,1.0,8.0,2.0,0.0909091,0.636364,6.0,12.0
24.0,0.0,4.0,11.0,0.0,0.166667,0.458333,10.0,16.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
37.0,4.0,11.0,44.0,0.108108,0.297297,0.702703,21.0,65.0
13.0,0.0,0.0,4.0,0.0,0.0,0.615385,5.0,8.0
0.0,14.0,0.0,13.0,100.0,0.0,0.0,0.0,0.0
33.0,14.0,10.0,81.0,0.424242,0.30303,0.545455,18.0,37.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
120.0,21.0,32.0,289.0,0.175,0.266667,0.458333,44.0,57.0
1.0,11.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,3.0,4.0,0.0,0.12,0.64,15.0,30.0
0.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0
22.0,1.0,1.0,29.0,0.0454545,0.0454545,0.636364,12.0,35.0
93.0,3.0,28.0,25.0,0.0322581,0.301075,0.849462,75.0,323.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,5.0,46.0,144.0,0.037594,0.345865,0.631579,77.0,163.0
5.0,5.0,1.0,2.0,1.0,0.2,0.6,3.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
15.0,1.0,3.0,3.0,0.0666667,0.2,0.666667,6.0,9.0
2.0,58.0,0.0,49.0,29.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
16.0,1.0,6.0,9.0,0.0625,0.375,0.5625,8.0,13.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,4.0,1.5,0.5,0.5,1.0,1.0
11.0,0.0,2.0,0.0,0.0,0.181818,0.454545,5.0,8.0
5.0,0.0,1.0,0.0,0.0,0.2,0.8,1.0,3.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
26.0,5.0,8.0,29.0,0.192308,0.307692,0.730769,19.0,46.0
17.0,10.0,3.0,3.0,0.588235,0.176471,0.470588,8.0,17.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,2.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0
1.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0
17.0,0.0,3.0,13.0,0.0,0.176471,0.470588,9.0,9.0
0.0,1.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0
4.0,3.0,0.0,6.0,0.75,0.0,0.75,3.0,3.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
12.0,4.0,4.0,5.0,0.333333,0.333333,0.583333,7.0,12.0
3.0,11.0,2.0,14.0,3.66667,0.666667,1.0,1.0,1.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,10.0,1.0,21.0,10.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
3.0,11.0,1.0,24.0,3.66667,0.333333,0.666667,1.0,1.0
1320.0,4.0,560.0,1465.0,0.0030303,0.424242,0.940152,1175.0,5777.0
0.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0
