338416
862380
576917
310921
101260
53162
516690
519559
292023
325117
379768
284649
89180
94893
62596
361590
455257
130168
29430
662049
241326
40511
45029
642232
622025
807442
523344
2213
97464
462639
326116
242036
244932
340760
460426
657163
1436
5233
718721
221693
804147
25035
800452
286618
255777
361
555053
467927
551204
840973
128850
632088
229744
829407
716075
118893
8090
204190
5793
446680
15177
610650
608886
319027
59119
228109
151418
69938
111786
217909
391842
188031
811838
246604
700300
812668
125981
355785
77483
487296
25737
577042
531474
27667
386593
2238
550024
346741
37759
61663
4665
430498
79591
533646
86485
6126
484866
513413
95764
203262
494375
603278
185722
323454
549761
332652
518219
741558
92493
341893
57477
67985
121687
3973
1384652
795678
216605
54396
142109
26331
22364
503969
5817
443633
649796
251303
774444
102529
174737
491950
10389
730
607851
96970
348700
212988
214146
18196
198960
55478
348785
465251
501754
394601
421509
433596
122228
414911
362589
369053
437679
143605
88799
76832
303939
714495
334402
153070
192401
196007
156189
790435
6618
139245
1539
23840
69893
219661
1412
416564
797672
36071
555909
251708
207082
1830
400193
31508
382351
736308
242079
30461
51851
62187
251305
516211
75690
21537
40093
214597
578051
318223
230636
536129
475
66629
319702
